season,match_date,source_match_id,match_slug,event_slug,commentary_url,delivery_source_mode,inning,batting_team,bowling_team,ball,event,commentary,timestamp,timestamp_source,primary_team,primary_before_pct,primary_after_pct,primary_delta_pct,secondary_team,secondary_before_pct,secondary_after_pct,secondary_delta_pct,pricing_source_before,pricing_source_after
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,1.2,4,,2026-04-02T14:06:08.195Z,estimated,Sunrisers Hyderabad,47,47,0,Kolkata Knight Riders,53,53,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,1.3,4,,2026-04-02T14:07:00.293Z,estimated,Sunrisers Hyderabad,51,51,0,Kolkata Knight Riders,49,49,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,1.4,1,,2026-04-02T14:07:52.390Z,estimated,Sunrisers Hyderabad,51,51,0,Kolkata Knight Riders,49,49,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,1.5,0,,2026-04-02T14:08:44.488Z,estimated,Sunrisers Hyderabad,51,55,4,Kolkata Knight Riders,49,45,-4,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,1.6,6,,2026-04-02T14:09:36.585Z,estimated,Sunrisers Hyderabad,55,54,-1,Kolkata Knight Riders,45,46,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.1,4,,2026-04-02T14:10:28.683Z,estimated,Sunrisers Hyderabad,57,57,0,Kolkata Knight Riders,43,43,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.2,0,,2026-04-02T14:11:20.780Z,estimated,Sunrisers Hyderabad,58,56,-2,Kolkata Knight Riders,42,44,2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.3,6,,2026-04-02T14:12:12.878Z,estimated,Sunrisers Hyderabad,60,65,5,Kolkata Knight Riders,40,35,-5,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.4,6,,2026-04-02T14:13:04.976Z,estimated,Sunrisers Hyderabad,64,67,3,Kolkata Knight Riders,36,33,-3,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.5,4,,2026-04-02T14:13:57.073Z,estimated,Sunrisers Hyderabad,67,67,0,Kolkata Knight Riders,33,33,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.6,wd,,2026-04-02T14:14:49.171Z,estimated,Sunrisers Hyderabad,66,67,1,Kolkata Knight Riders,34,33,-1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,2.7,0,,2026-04-02T14:15:41.268Z,estimated,Sunrisers Hyderabad,68,66,-2,Kolkata Knight Riders,32,34,2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.1,0,,2026-04-02T14:16:33.366Z,estimated,Sunrisers Hyderabad,64,63,-1,Kolkata Knight Riders,36,37,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.2,0,,2026-04-02T14:17:25.463Z,estimated,Sunrisers Hyderabad,62,64,2,Kolkata Knight Riders,38,36,-2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.3,1,,2026-04-02T14:18:17.561Z,estimated,Sunrisers Hyderabad,64,64,0,Kolkata Knight Riders,36,36,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.4,0,,2026-04-02T14:19:09.659Z,estimated,Sunrisers Hyderabad,64,62,-2,Kolkata Knight Riders,36,38,2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.5,2,,2026-04-02T14:20:01.756Z,estimated,Sunrisers Hyderabad,65,65,0,Kolkata Knight Riders,35,35,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,3.6,0,,2026-04-02T14:20:53.854Z,estimated,Sunrisers Hyderabad,64,67,3,Kolkata Knight Riders,36,33,-3,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.1,6,,2026-04-02T14:21:45.951Z,estimated,Sunrisers Hyderabad,67,68,1,Kolkata Knight Riders,33,32,-1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.2,0,,2026-04-02T14:22:38.049Z,estimated,Sunrisers Hyderabad,68,46.5,-21.5,Kolkata Knight Riders,32,53.5,21.5,trade,chart
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.3,6,,2026-04-02T14:23:30.146Z,estimated,Sunrisers Hyderabad,68,70,2,Kolkata Knight Riders,32,30,-2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.4,4,,2026-04-02T14:24:22.244Z,estimated,Sunrisers Hyderabad,70,70,0,Kolkata Knight Riders,30,30,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.5,wd,,2026-04-02T14:25:14.341Z,estimated,Sunrisers Hyderabad,72,72,0,Kolkata Knight Riders,28,28,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.6,4,,2026-04-02T14:26:06.439Z,estimated,Sunrisers Hyderabad,73,73,0,Kolkata Knight Riders,27,27,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,4.7,4,,2026-04-02T14:26:58.537Z,estimated,Sunrisers Hyderabad,76,76,0,Kolkata Knight Riders,24,24,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.1,4,,2026-04-02T14:27:50.634Z,estimated,Sunrisers Hyderabad,76,70,-6,Kolkata Knight Riders,24,30,6,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.2,wd,,2026-04-02T14:28:42.732Z,estimated,Sunrisers Hyderabad,70,69,-1,Kolkata Knight Riders,30,31,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.3,6,,2026-04-02T14:29:34.829Z,estimated,Sunrisers Hyderabad,69,69,0,Kolkata Knight Riders,31,31,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.4,0,,2026-04-02T14:30:26.927Z,estimated,Sunrisers Hyderabad,70,69,-1,Kolkata Knight Riders,30,31,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.5,0+W,,2026-04-02T14:31:19.024Z,estimated,Sunrisers Hyderabad,69,69,0,Kolkata Knight Riders,31,31,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.6,1,,2026-04-02T14:32:11.122Z,estimated,Sunrisers Hyderabad,69,69,0,Kolkata Knight Riders,31,31,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,5.7,1,,2026-04-02T14:33:03.220Z,estimated,Sunrisers Hyderabad,67,46.5,-20.5,Kolkata Knight Riders,33,53.5,20.5,trade,chart
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.1,1,,2026-04-02T14:33:55.317Z,estimated,Sunrisers Hyderabad,67,46.5,-20.5,Kolkata Knight Riders,33,53.5,20.5,trade,chart
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.2,1,,2026-04-02T14:34:47.415Z,estimated,Sunrisers Hyderabad,67,67,0,Kolkata Knight Riders,33,33,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.3,4,,2026-04-02T14:35:39.512Z,estimated,Sunrisers Hyderabad,74,72,-2,Kolkata Knight Riders,26,28,2,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.4,0,,2026-04-02T14:36:31.610Z,estimated,Sunrisers Hyderabad,73,72,-1,Kolkata Knight Riders,27,28,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.5,6,,2026-04-02T14:37:23.707Z,estimated,Sunrisers Hyderabad,72,73,1,Kolkata Knight Riders,28,27,-1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,6.6,2,,2026-04-02T14:38:15.805Z,estimated,Sunrisers Hyderabad,73,72,-1,Kolkata Knight Riders,27,28,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.1,0,,2026-04-02T14:39:07.902Z,estimated,Sunrisers Hyderabad,72,71,-1,Kolkata Knight Riders,28,29,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.2,4,,2026-04-02T14:40:00.000Z,estimated,Sunrisers Hyderabad,72,72,0,Kolkata Knight Riders,28,28,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.3,4,,2026-04-02T14:40:52.098Z,estimated,Sunrisers Hyderabad,72,76,4,Kolkata Knight Riders,28,24,-4,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.4,4,,2026-04-02T14:41:44.195Z,estimated,Sunrisers Hyderabad,76,75,-1,Kolkata Knight Riders,24,25,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.5,0,,2026-04-02T14:42:36.293Z,estimated,Sunrisers Hyderabad,75,74,-1,Kolkata Knight Riders,25,26,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,7.6,0,,2026-04-02T14:43:28.390Z,estimated,Sunrisers Hyderabad,74,74,0,Kolkata Knight Riders,26,26,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,8.1,1,,2026-04-02T14:44:20.488Z,estimated,Sunrisers Hyderabad,74,69,-5,Kolkata Knight Riders,26,31,5,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,8.2,0+W,,2026-04-02T14:45:12.585Z,estimated,Sunrisers Hyderabad,69,69,0,Kolkata Knight Riders,31,31,0,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,8.3,1,,2026-04-02T14:46:04.683Z,estimated,Sunrisers Hyderabad,70,69,-1,Kolkata Knight Riders,30,31,1,trade,trade
2026,2026-04-02,1527679,sunrisers-hyderabad-vs-kolkata-knight-riders-1527679,cricipl-kol-sun-2026-04-02,https://www.espncricinfo.com/series/ipl-2026-1510719/kolkata-knight-riders-vs-sunrisers-hyderabad-6th-match-1527679/ball-by-ball-commentary,full_cricsheet,1,Sunrisers Hyderabad,Kolkata Knight Riders,8.4,0+W,,2026-04-02T14:46:56.780Z,estimated,Sunrisers Hyderabad,69,70,1,Kolkata Knight Riders,31,30,-1,trade,trade
